Time [s],Packet ID,Address,Data,Read/Write,ACK/NAK
11.6145375,1022,0x78,0x1C,Write,ACK
11.614695,1023,0x78,0x16,Write,ACK
11.6147215,1023,0x78,0x18,Write,ACK
11.6150005,1024,0x78,0x17,Write,ACK
11.615027,1024,0x78,0x18,Write,ACK
11.6151705,1025,0x78,0x16,Write,ACK
11.6151965,1025,0x78,0x10,Write,ACK
11.6153365,1026,0x78,0x17,Write,ACK
11.6153625,1026,0x78,0x10,Write,ACK
11.7145755,1027,0x78,0x16,Write,ACK
11.7146015,1027,0x78,0x14,Write,ACK
11.734462,1028,0x78,0x17,Write,ACK
11.734488,1028,0x78,0x18,Write,ACK
11.734628,1029,0x78,0x16,Write,ACK
11.7346545,1029,0x78,0x18,Write,ACK
11.7347805,1030,0x78,0x17,Write,ACK
11.7348065,1030,0x78,0x20,Write,ACK
11.735049,1031,0x78,0x16,Write,ACK
11.735075,1031,0x78,0x20,Write,ACK
11.7352135,1032,0x78,0x16,Write,ACK
11.7352395,1032,0x78,0x24,Write,ACK
11.94463,1033,0x78,0x16,Write,ACK
11.944656,1033,0x78,0x1E,Write,ACK
11.9846855,1034,0x78,0x16,Write,ACK
11.984712,1034,0x78,0x18,Write,ACK
11.985005,1035,0x78,0x17,Write,ACK
11.985031,1035,0x78,0x18,Write,ACK
11.9851675,1036,0x78,0x16,Write,ACK
11.9851935,1036,0x78,0x10,Write,ACK
11.985324,1037,0x78,0x17,Write,ACK
11.98535,1037,0x78,0x10,Write,ACK
12.004567,1038,0x78,0x16,Write,ACK
12.004593,1038,0x78,0x14,Write,ACK
12.0446255,1039,0x78,0x17,Write,ACK
12.0446515,1039,0x78,0x18,Write,ACK
12.044792,1040,0x78,0x16,Write,ACK
12.044818,1040,0x78,0x18,Write,ACK
12.044947,1041,0x78,0x17,Write,ACK
12.044973,1041,0x78,0x20,Write,ACK
12.0452025,1042,0x78,0x16,Write,ACK
12.0452285,1042,0x78,0x20,Write,ACK
12.0453555,1043,0x78,0x16,Write,ACK
12.0453815,1043,0x78,0x24,Write,ACK
12.114668,1044,0x78,0x16,Write,ACK
12.114694,1044,0x78,0x1E,Write,ACK
12.1645845,1045,0x78,0x16,Write,ACK
12.1646105,1045,0x78,0x24,Write,ACK
12.294706,1046,0x78,0x16,Write,ACK
12.294732,1046,0x78,0x1E,Write,ACK
12.3347235,1047,0x78,0x16,Write,ACK
12.3347495,1047,0x78,0x18,Write,ACK
12.33512,1048,0x78,0x17,Write,ACK
12.335146,1048,0x78,0x18,Write,ACK
12.3353195,1049,0x78,0x16,Write,ACK
12.3353455,1049,0x78,0x10,Write,ACK
12.3355125,1050,0x78,0x17,Write,ACK
12.3355385,1050,0x78,0x10,Write,ACK
12.355115,1051,0x78,0x17,Write,ACK
12.3551415,1051,0x78,0x18,Write,ACK
12.355318,1052,0x78,0x16,Write,ACK
12.355344,1052,0x78,0x18,Write,ACK
12.3554875,1053,0x78,0x17,Write,ACK
12.3555135,1053,0x78,0x20,Write,ACK
12.3948795,1054,0x78,0x17,Write,ACK
12.3949055,1054,0x78,0x18,Write,ACK
12.395064,1055,0x78,0x16,Write,ACK
12.3950905,1055,0x78,0x10,Write,ACK
12.395232,1056,0x78,0x17,Write,ACK
12.395258,1056,0x78,0x10,Write,ACK
12.4169925,1057,0x78,0x17,Write,ACK
12.4170185,1057,0x78,0x18,Write,ACK
12.4181795,1058,0x78,0x16,Write,ACK
12.4182055,1058,0x78,0x18,Write,ACK
12.422069,1059,0x78,0x17,Write,ACK
12.422095,1059,0x78,0x20,Write,ACK
12.434666,1060,0x78,0x16,Write,ACK
12.434692,1060,0x78,0x20,Write,ACK
12.4546325,1061,0x78,0x16,Write,ACK
12.4546585,1061,0x78,0x24,Write,ACK
12.4947355,1062,0x78,0x16,Write,ACK
12.4947615,1062,0x78,0x1C,Write,ACK
12.4948935,1063,0x78,0x16,Write,ACK
12.4949195,1063,0x78,0x18,Write,ACK
12.514672,1064,0x78,0x16,Write,ACK
12.514698,1064,0x78,0x20,Write,ACK
12.514845,1065,0x78,0x16,Write,ACK
12.5148715,1065,0x78,0x24,Write,ACK
12.585017,1066,0x78,0x16,Write,ACK
12.585043,1066,0x78,0x1E,Write,ACK
12.6046435,1067,0x78,0x16,Write,ACK
12.6046695,1067,0x78,0x24,Write,ACK
12.6548035,1068,0x78,0x16,Write,ACK
12.6548295,1068,0x78,0x1E,Write,ACK
12.6755675,1069,0x78,0x16,Write,ACK
12.6755935,1069,0x78,0x18,Write,ACK
12.6758575,1070,0x78,0x17,Write,ACK
12.6758835,1070,0x78,0x18,Write,ACK
12.6760075,1071,0x78,0x16,Write,ACK
12.6760335,1071,0x78,0x14,Write,ACK
12.6761555,1072,0x78,0x17,Write,ACK
12.6761815,1072,0x78,0x10,Write,ACK
12.6948085,1073,0x78,0x17,Write,ACK
12.6948345,1073,0x78,0x18,Write,ACK
12.6949945,1074,0x78,0x16,Write,ACK
12.695021,1074,0x78,0x18,Write,ACK
12.695156,1075,0x78,0x17,Write,ACK
12.695182,1075,0x78,0x20,Write,ACK
12.6954415,1076,0x78,0x16,Write,ACK
12.6954675,1076,0x78,0x20,Write,ACK
12.695603,1077,0x78,0x16,Write,ACK
12.695629,1077,0x78,0x24,Write,ACK
12.7348275,1078,0x78,0x16,Write,ACK
12.734854,1078,0x78,0x20,Write,ACK
12.8165975,1079,0x78,0x16,Write,ACK
12.8166235,1079,0x78,0x24,Write,ACK
13.074973,1080,0x78,0x16,Write,ACK
13.074999,1080,0x78,0x20,Write,ACK
13.094859,1081,0x78,0x16,Write,ACK
13.094885,1081,0x78,0x24,Write,ACK
13.134957,1082,0x78,0x16,Write,ACK
13.134983,1082,0x78,0x1E,Write,ACK
13.18694,1083,0x78,0x16,Write,ACK
13.186966,1083,0x78,0x24,Write,ACK
13.225027,1084,0x78,0x16,Write,ACK
13.225053,1084,0x78,0x1E,Write,ACK
13.284857,1085,0x78,0x16,Write,ACK
13.284883,1085,0x78,0x24,Write,ACK
13.324995,1086,0x78,0x16,Write,ACK
13.325021,1086,0x78,0x1E,Write,ACK
13.3662625,1087,0x78,0x16,Write,ACK
13.3662885,1087,0x78,0x24,Write,ACK
16.365815,1088,0x78,0x16,Write,ACK
16.365841,1088,0x78,0x20,Write,ACK
16.405772,1089,0x78,0x16,Write,ACK
16.405798,1089,0x78,0x24,Write,ACK
16.5258335,1090,0x78,0x16,Write,ACK
16.5258595,1090,0x78,0x1C,Write,ACK
16.5260295,1091,0x78,0x16,Write,ACK
16.5260555,1091,0x78,0x18,Write,ACK
16.52638,1092,0x78,0x17,Write,ACK
16.526406,1092,0x78,0x18,Write,ACK
16.526558,1093,0x78,0x16,Write,ACK
16.526584,1093,0x78,0x10,Write,ACK
16.526731,1094,0x78,0x17,Write,ACK
16.526757,1094,0x78,0x10,Write,ACK
16.7959635,1095,0x78,0x17,Write,ACK
16.7959895,1095,0x78,0x18,Write,ACK
16.7961665,1096,0x78,0x16,Write,ACK
16.796193,1096,0x78,0x18,Write,ACK
16.796347,1097,0x78,0x17,Write,ACK
16.796373,1097,0x78,0x20,Write,ACK
16.79676,1098,0x78,0x16,Write,ACK
16.796786,1098,0x78,0x20,Write,ACK
16.7969465,1099,0x78,0x16,Write,ACK
16.7969725,1099,0x78,0x24,Write,ACK
16.9296965,1100,0x38,0x01,Write,ACK
16.9297225,1100,0x38,0x0A,Write,ACK
16.9297485,1100,0x38,0x8A,Write,ACK
16.9298955,1101,0x38,0x01,Write,ACK
16.9299215,1101,0x38,0x0A,Write,ACK
16.9299475,1101,0x38,0x0A,Write,ACK
16.9300625,1102,0x38,0x2F,Write,ACK
16.9300885,1102,0x38,0x40,Write,ACK
16.9301145,1102,0x38,0x00,Write,ACK
17.326149,1103,0x78,0x16,Write,ACK
17.3261755,1103,0x78,0x20,Write,ACK
17.367901,1104,0x78,0x16,Write,ACK
17.367927,1104,0x78,0x18,Write,ACK
17.371062,1105,0x78,0x17,Write,ACK
17.371088,1105,0x78,0x18,Write,ACK
17.3712275,1106,0x78,0x16,Write,ACK
17.3712535,1106,0x78,0x10,Write,ACK
17.371461,1107,0x78,0x17,Write,ACK
17.3714875,1107,0x78,0x10,Write,ACK
17.386046,1108,0x78,0x17,Write,ACK
17.386072,1108,0x78,0x18,Write,ACK
17.3862165,1109,0x78,0x16,Write,ACK
17.3862425,1109,0x78,0x18,Write,ACK
17.38639,1110,0x78,0x17,Write,ACK
17.386416,1110,0x78,0x20,Write,ACK
17.3866765,1111,0x78,0x16,Write,ACK
17.3867025,1111,0x78,0x1E,Write,ACK
17.426094,1112,0x78,0x16,Write,ACK
17.42612,1112,0x78,0x18,Write,ACK
17.466243,1113,0x78,0x17,Write,ACK
17.466269,1113,0x78,0x18,Write,ACK
17.466422,1114,0x78,0x16,Write,ACK
17.466448,1114,0x78,0x10,Write,ACK
17.4665865,1115,0x78,0x17,Write,ACK
17.4666125,1115,0x78,0x10,Write,ACK
17.4860405,1116,0x78,0x16,Write,ACK
17.4860665,1116,0x78,0x14,Write,ACK
17.5060615,1117,0x78,0x17,Write,ACK
17.5060875,1117,0x78,0x18,Write,ACK
17.506226,1118,0x78,0x16,Write,ACK
17.506252,1118,0x78,0x18,Write,ACK
17.506449,1119,0x78,0x17,Write,ACK
17.506475,1119,0x78,0x20,Write,ACK
17.5067005,1120,0x78,0x16,Write,ACK
17.5067265,1120,0x78,0x20,Write,ACK
17.5068475,1121,0x78,0x16,Write,ACK
17.5068735,1121,0x78,0x24,Write,ACK
17.5461725,1122,0x78,0x16,Write,ACK
17.5461985,1122,0x78,0x1C,Write,ACK
17.550652,1123,0x78,0x16,Write,ACK
17.550678,1123,0x78,0x18,Write,ACK
17.551036,1124,0x78,0x17,Write,ACK
17.551062,1124,0x78,0x18,Write,ACK
17.5512245,1125,0x78,0x16,Write,ACK
17.5512505,1125,0x78,0x10,Write,ACK
17.5514035,1126,0x78,0x17,Write,ACK
17.5514295,1126,0x78,0x10,Write,ACK
17.5661955,1127,0x78,0x17,Write,ACK
17.5662215,1127,0x78,0x18,Write,ACK
17.566426,1128,0x78,0x16,Write,ACK
17.566452,1128,0x78,0x18,Write,ACK
17.566637,1129,0x78,0x17,Write,ACK
17.566663,1129,0x78,0x20,Write,ACK
17.5680105,1130,0x78,0x16,Write,ACK
17.5680365,1130,0x78,0x1E,Write,ACK
17.5860155,1131,0x78,0x16,Write,ACK
17.5860415,1131,0x78,0x20,Write,ACK
17.6262245,1132,0x78,0x16,Write,ACK
17.6262505,1132,0x78,0x18,Write,ACK
17.6290325,1133,0x78,0x17,Write,ACK
17.6290585,1133,0x78,0x18,Write,ACK
17.6323755,1134,0x78,0x16,Write,ACK
17.6324015,1134,0x78,0x14,Write,ACK
17.632554,1135,0x78,0x17,Write,ACK
17.63258,1135,0x78,0x10,Write,ACK
17.68623,1136,0x78,0x16,Write,ACK
17.686256,1136,0x78,0x10,Write,ACK
17.686547,1137,0x78,0x17,Write,ACK
17.686573,1137,0x78,0x18,Write,ACK
17.68675,1138,0x78,0x16,Write,ACK
17.686776,1138,0x78,0x18,Write,ACK
17.686931,1139,0x78,0x17,Write,ACK
17.686957,1139,0x78,0x20,Write,ACK
17.706066,1140,0x78,0x16,Write,ACK
17.706092,1140,0x78,0x20,Write,ACK
17.7062265,1141,0x78,0x16,Write,ACK
17.7062525,1141,0x78,0x24,Write,ACK
17.7461765,1142,0x78,0x16,Write,ACK
17.7462025,1142,0x78,0x1C,Write,ACK
17.7463695,1143,0x78,0x16,Write,ACK
17.7463955,1143,0x78,0x18,Write,ACK
17.7605105,1144,0x78,0x17,Write,ACK
17.7605365,1144,0x78,0x18,Write,ACK
17.760722,1145,0x78,0x16,Write,ACK
17.760748,1145,0x78,0x10,Write,ACK
17.7609125,1146,0x78,0x17,Write,ACK
17.7609385,1146,0x78,0x10,Write,ACK
17.7700715,1147,0x78,0x17,Write,ACK
17.7700975,1147,0x78,0x18,Write,ACK
17.7717775,1148,0x78,0x16,Write,ACK
17.7718035,1148,0x78,0x18,Write,ACK
17.7719535,1149,0x78,0x17,Write,ACK
17.7719795,1149,0x78,0x20,Write,ACK
17.7787505,1150,0x78,0x16,Write,ACK
17.7787765,1150,0x78,0x20,Write,ACK
17.7789415,1151,0x78,0x16,Write,ACK
17.7789675,1151,0x78,0x24,Write,ACK
17.8068435,1152,0x78,0x16,Write,ACK
17.8068695,1152,0x78,0x1C,Write,ACK
17.810335,1153,0x78,0x16,Write,ACK
17.810361,1153,0x78,0x18,Write,ACK
17.810661,1154,0x78,0x17,Write,ACK
17.810687,1154,0x78,0x18,Write,ACK
17.8108365,1155,0x78,0x16,Write,ACK
17.8108625,1155,0x78,0x10,Write,ACK
17.811005,1156,0x78,0x17,Write,ACK
17.811031,1156,0x78,0x10,Write,ACK
17.8264405,1157,0x78,0x17,Write,ACK
17.8264665,1157,0x78,0x18,Write,ACK
17.8266285,1158,0x78,0x16,Write,ACK
17.8266545,1158,0x78,0x18,Write,ACK
17.8267955,1159,0x78,0x17,Write,ACK
17.8268215,1159,0x78,0x20,Write,ACK
17.8270675,1160,0x78,0x16,Write,ACK
17.827094,1160,0x78,0x1E,Write,ACK
17.8662295,1161,0x78,0x16,Write,ACK
17.8662555,1161,0x78,0x18,Write,ACK
17.866618,1162,0x78,0x17,Write,ACK
17.866644,1162,0x78,0x18,Write,ACK
17.8668175,1163,0x78,0x16,Write,ACK
17.8668435,1163,0x78,0x10,Write,ACK
17.8671075,1164,0x78,0x17,Write,ACK
17.8671335,1164,0x78,0x10,Write,ACK
17.886268,1165,0x78,0x17,Write,ACK
17.8862945,1165,0x78,0x18,Write,ACK
17.8864845,1166,0x78,0x16,Write,ACK
17.8865105,1166,0x78,0x18,Write,ACK
17.8866725,1167,0x78,0x17,Write,ACK
17.8866985,1167,0x78,0x20,Write,ACK
17.8870765,1168,0x78,0x16,Write,ACK
17.8871025,1168,0x78,0x1E,Write,ACK
17.9061475,1169,0x78,0x16,Write,ACK
17.9061735,1169,0x78,0x24,Write,ACK
17.946225,1170,0x78,0x16,Write,ACK
17.946251,1170,0x78,0x1C,Write,ACK
17.946404,1171,0x78,0x16,Write,ACK
17.94643,1171,0x78,0x18,Write,ACK
17.9467045,1172,0x78,0x17,Write,ACK
17.9467305,1172,0x78,0x18,Write,ACK
17.946864,1173,0x78,0x16,Write,ACK
17.94689,1173,0x78,0x10,Write,ACK
17.947022,1174,0x78,0x17,Write,ACK
17.947048,1174,0x78,0x10,Write,ACK
18.0063125,1175,0x78,0x17,Write,ACK
18.006339,1175,0x78,0x18,Write,ACK
18.0065215,1176,0x78,0x16,Write,ACK
18.0065475,1176,0x78,0x18,Write,ACK
18.006704,1177,0x78,0x17,Write,ACK
18.00673,1177,0x78,0x20,Write,ACK
18.0070995,1178,0x78,0x16,Write,ACK
18.0071255,1178,0x78,0x20,Write,ACK
18.007284,1179,0x78,0x16,Write,ACK
18.00731,1179,0x78,0x24,Write,ACK
18.046248,1180,0x78,0x16,Write,ACK
18.046274,1180,0x78,0x1C,Write,ACK
18.046424,1181,0x78,0x16,Write,ACK
18.0464505,1181,0x78,0x18,Write,ACK
18.0467235,1182,0x78,0x17,Write,ACK
18.0467495,1182,0x78,0x18,Write,ACK
18.046884,1183,0x78,0x16,Write,ACK
18.04691,1183,0x78,0x10,Write,ACK
18.0470395,1184,0x78,0x17,Write,ACK
18.047066,1184,0x78,0x10,Write,ACK
18.06835,1185,0x78,0x16,Write,ACK
18.068376,1185,0x78,0x14,Write,ACK
18.086201,1186,0x78,0x17,Write,ACK
18.086227,1186,0x78,0x18,Write,ACK
18.0863665,1187,0x78,0x16,Write,ACK
18.0863925,1187,0x78,0x18,Write,ACK
18.0865185,1188,0x78,0x17,Write,ACK
18.0865445,1188,0x78,0x20,Write,ACK
18.0867775,1189,0x78,0x16,Write,ACK
18.0868035,1189,0x78,0x20,Write,ACK
18.0869305,1190,0x78,0x16,Write,ACK
18.0869565,1190,0x78,0x24,Write,ACK
18.1262955,1191,0x78,0x16,Write,ACK
18.1263215,1191,0x78,0x1C,Write,ACK
18.1264745,1192,0x78,0x16,Write,ACK
18.1265005,1192,0x78,0x18,Write,ACK
18.1267995,1193,0x78,0x17,Write,ACK
18.126826,1193,0x78,0x18,Write,ACK
18.127779,1194,0x78,0x16,Write,ACK
18.127805,1194,0x78,0x10,Write,ACK
18.1279725,1195,0x78,0x17,Write,ACK
18.1279985,1195,0x78,0x10,Write,ACK
18.146216,1196,0x78,0x16,Write,ACK
18.146242,1196,0x78,0x14,Write,ACK
18.16625,1197,0x78,0x17,Write,ACK
18.166276,1197,0x78,0x18,Write,ACK
18.166417,1198,0x78,0x16,Write,ACK
18.166443,1198,0x78,0x18,Write,ACK
18.166569,1199,0x78,0x17,Write,ACK
18.166595,1199,0x78,0x20,Write,ACK
18.168905,1200,0x78,0x16,Write,ACK
18.168931,1200,0x78,0x20,Write,ACK
18.186179,1201,0x78,0x16,Write,ACK
18.186205,1201,0x78,0x24,Write,ACK
18.2262905,1202,0x78,0x16,Write,ACK
18.226317,1202,0x78,0x1C,Write,ACK
18.22647,1203,0x78,0x16,Write,ACK
18.226496,1203,0x78,0x18,Write,ACK
18.2274805,1204,0x78,0x17,Write,ACK
18.2275065,1204,0x78,0x18,Write,ACK
18.2276555,1205,0x78,0x16,Write,ACK
18.2276815,1205,0x78,0x10,Write,ACK
18.2278285,1206,0x78,0x17,Write,ACK
18.2278545,1206,0x78,0x10,Write,ACK
18.2538345,1207,0x78,0x17,Write,ACK
18.2538605,1207,0x78,0x18,Write,ACK
18.2540005,1208,0x78,0x16,Write,ACK
18.2540265,1208,0x78,0x18,Write,ACK
18.2541545,1209,0x78,0x17,Write,ACK
18.2541805,1209,0x78,0x20,Write,ACK
18.286233,1210,0x78,0x16,Write,ACK
18.286259,1210,0x78,0x20,Write,ACK
18.286385,1211,0x78,0x16,Write,ACK
18.286411,1211,0x78,0x24,Write,ACK
18.3263225,1212,0x78,0x16,Write,ACK
18.326349,1212,0x78,0x1C,Write,ACK
18.3264785,1213,0x78,0x16,Write,ACK
18.3265045,1213,0x78,0x18,Write,ACK
18.3268805,1214,0x78,0x17,Write,ACK
18.3269065,1214,0x78,0x18,Write,ACK
18.3270955,1215,0x78,0x16,Write,ACK
18.3271215,1215,0x78,0x14,Write,ACK
18.327251,1216,0x78,0x17,Write,ACK
18.327277,1216,0x78,0x10,Write,ACK
18.366287,1217,0x78,0x17,Write,ACK
18.3663135,1217,0x78,0x18,Write,ACK
18.366448,1218,0x78,0x16,Write,ACK
18.366474,1218,0x78,0x18,Write,ACK
18.366592,1219,0x78,0x17,Write,ACK
18.366618,1219,0x78,0x20,Write,ACK
18.3668375,1220,0x78,0x16,Write,ACK
18.3668635,1220,0x78,0x20,Write,ACK
18.366983,1221,0x78,0x16,Write,ACK
18.3670095,1221,0x78,0x24,Write,ACK
18.406348,1222,0x78,0x16,Write,ACK
18.406374,1222,0x78,0x1C,Write,ACK
18.4065035,1223,0x78,0x16,Write,ACK
18.4065295,1223,0x78,0x18,Write,ACK
18.4071135,1224,0x78,0x17,Write,ACK
18.4071395,1224,0x78,0x18,Write,ACK
18.407495,1225,0x78,0x16,Write,ACK
18.407521,1225,0x78,0x14,Write,ACK
18.4076565,1226,0x78,0x17,Write,ACK
18.4076825,1226,0x78,0x10,Write,ACK
18.4470455,1227,0x78,0x17,Write,ACK
18.4470715,1227,0x78,0x18,Write,ACK
18.449158,1228,0x78,0x16,Write,ACK
18.449184,1228,0x78,0x18,Write,ACK
18.44931,1229,0x78,0x17,Write,ACK
18.449336,1229,0x78,0x20,Write,ACK
18.449569,1230,0x78,0x16,Write,ACK
18.449595,1230,0x78,0x1E,Write,ACK
18.466277,1231,0x78,0x16,Write,ACK
18.466303,1231,0x78,0x20,Write,ACK
18.5063735,1232,0x78,0x16,Write,ACK
18.5063995,1232,0x78,0x18,Write,ACK
18.506686,1233,0x78,0x17,Write,ACK
18.506712,1233,0x78,0x18,Write,ACK
18.50685,1234,0x78,0x16,Write,ACK
18.506876,1234,0x78,0x10,Write,ACK
18.507008,1235,0x78,0x17,Write,ACK
18.507034,1235,0x78,0x10,Write,ACK
18.5283395,1236,0x78,0x17,Write,ACK
18.5283655,1236,0x78,0x18,Write,ACK
18.5285305,1237,0x78,0x16,Write,ACK
18.5285565,1237,0x78,0x18,Write,ACK
18.528723,1238,0x78,0x17,Write,ACK
18.528749,1238,0x78,0x20,Write,ACK
18.529,1239,0x78,0x16,Write,ACK
18.529026,1239,0x78,0x20,Write,ACK
18.529165,1240,0x78,0x16,Write,ACK
18.529191,1240,0x78,0x24,Write,ACK
18.5764515,1241,0x78,0x16,Write,ACK
18.5764775,1241,0x78,0x1E,Write,ACK
18.5869965,1242,0x78,0x16,Write,ACK
18.5870225,1242,0x78,0x24,Write,ACK
18.6264355,1243,0x78,0x16,Write,ACK
18.6264615,1243,0x78,0x1C,Write,ACK
18.626638,1244,0x78,0x16,Write,ACK
18.626664,1244,0x78,0x18,Write,ACK
18.6269955,1245,0x78,0x17,Write,ACK
18.627022,1245,0x78,0x18,Write,ACK
18.627182,1246,0x78,0x16,Write,ACK
18.627208,1246,0x78,0x10,Write,ACK
18.6273745,1247,0x78,0x17,Write,ACK
18.6274005,1247,0x78,0x10,Write,ACK
18.6365045,1248,0x78,0x17,Write,ACK
18.6365305,1248,0x78,0x18,Write,ACK
18.6367185,1249,0x78,0x16,Write,ACK
18.636745,1249,0x78,0x18,Write,ACK
18.636909,1250,0x78,0x17,Write,ACK
18.636935,1250,0x78,0x20,Write,ACK
18.6373115,1251,0x78,0x16,Write,ACK
18.6373375,1251,0x78,0x1E,Write,ACK
18.6764165,1252,0x78,0x16,Write,ACK
18.6764425,1252,0x78,0x18,Write,ACK
18.6767045,1253,0x78,0x17,Write,ACK
18.6767305,1253,0x78,0x18,Write,ACK
18.676858,1254,0x78,0x16,Write,ACK
18.6768845,1254,0x78,0x14,Write,ACK
18.6770085,1255,0x78,0x17,Write,ACK
18.6770345,1255,0x78,0x10,Write,ACK
18.7011495,1256,0x78,0x17,Write,ACK
18.7011755,1256,0x78,0x18,Write,ACK
18.701316,1257,0x78,0x16,Write,ACK
18.701342,1257,0x78,0x18,Write,ACK
18.701525,1258,0x78,0x17,Write,ACK
18.701551,1258,0x78,0x20,Write,ACK
18.7017875,1259,0x78,0x16,Write,ACK
18.701814,1259,0x78,0x20,Write,ACK
18.7364695,1260,0x78,0x16,Write,ACK
18.736496,1260,0x78,0x18,Write,ACK
18.7393395,1261,0x78,0x17,Write,ACK
18.7393655,1261,0x78,0x18,Write,ACK
18.741182,1262,0x78,0x16,Write,ACK
18.741208,1262,0x78,0x14,Write,ACK
18.741338,1263,0x78,0x17,Write,ACK
18.741364,1263,0x78,0x10,Write,ACK
18.756406,1264,0x78,0x17,Write,ACK
18.756432,1264,0x78,0x18,Write,ACK
18.756577,1265,0x78,0x16,Write,ACK
18.756603,1265,0x78,0x18,Write,ACK
18.7567345,1266,0x78,0x17,Write,ACK
18.7567605,1266,0x78,0x20,Write,ACK
18.8488335,1267,0x78,0x17,Write,ACK
18.8488595,1267,0x78,0x18,Write,ACK
18.849005,1268,0x78,0x16,Write,ACK
18.849031,1268,0x78,0x14,Write,ACK
18.8491765,1269,0x78,0x17,Write,ACK
18.8492025,1269,0x78,0x10,Write,ACK
18.8564265,1270,0x78,0x17,Write,ACK
18.8564525,1270,0x78,0x18,Write,ACK
18.856595,1271,0x78,0x16,Write,ACK
18.8566215,1271,0x78,0x18,Write,ACK
18.856749,1272,0x78,0x17,Write,ACK
18.856775,1272,0x78,0x20,Write,ACK
18.8570005,1273,0x78,0x16,Write,ACK
18.8570265,1273,0x78,0x20,Write,ACK
18.8571545,1274,0x78,0x16,Write,ACK
18.8571805,1274,0x78,0x24,Write,ACK
18.902256,1275,0x78,0x16,Write,ACK
18.902282,1275,0x78,0x1C,Write,ACK
18.9024155,1276,0x78,0x16,Write,ACK
18.9024415,1276,0x78,0x18,Write,ACK
18.9026945,1277,0x78,0x17,Write,ACK
18.9027205,1277,0x78,0x18,Write,ACK
18.9028435,1278,0x78,0x16,Write,ACK
18.9028695,1278,0x78,0x14,Write,ACK
18.902988,1279,0x78,0x17,Write,ACK
18.903014,1279,0x78,0x10,Write,ACK
18.936527,1280,0x78,0x17,Write,ACK
18.936553,1280,0x78,0x18,Write,ACK
18.936702,1281,0x78,0x16,Write,ACK
18.936728,1281,0x78,0x18,Write,ACK
18.936851,1282,0x78,0x17,Write,ACK
18.936877,1282,0x78,0x20,Write,ACK
18.9371165,1283,0x78,0x16,Write,ACK
18.9371425,1283,0x78,0x20,Write,ACK
18.937272,1284,0x78,0x16,Write,ACK
18.937298,1284,0x78,0x24,Write,ACK
18.977027,1285,0x78,0x16,Write,ACK
18.977053,1285,0x78,0x1C,Write,ACK
18.977258,1286,0x78,0x16,Write,ACK
18.977284,1286,0x78,0x18,Write,ACK
18.9787075,1287,0x78,0x17,Write,ACK
18.9787335,1287,0x78,0x18,Write,ACK
18.9789025,1288,0x78,0x16,Write,ACK
18.9789285,1288,0x78,0x10,Write,ACK
18.9790925,1289,0x78,0x17,Write,ACK
18.9791185,1289,0x78,0x10,Write,ACK
18.997266,1290,0x78,0x16,Write,ACK
18.997292,1290,0x78,0x14,Write,ACK
19.0373655,1291,0x78,0x17,Write,ACK
19.0373915,1291,0x78,0x18,Write,ACK
19.040194,1292,0x78,0x16,Write,ACK
19.04022,1292,0x78,0x18,Write,ACK
19.04035,1293,0x78,0x17,Write,ACK
19.040376,1293,0x78,0x20,Write,ACK
19.056416,1294,0x78,0x16,Write,ACK
19.056442,1294,0x78,0x1E,Write,ACK
19.076411,1295,0x78,0x16,Write,ACK
19.076437,1295,0x78,0x24,Write,ACK
19.11661,1296,0x78,0x16,Write,ACK
19.116636,1296,0x78,0x1E,Write,ACK
19.186564,1297,0x78,0x16,Write,ACK
19.18659,1297,0x78,0x18,Write,ACK
19.1905795,1298,0x78,0x17,Write,ACK
19.1906055,1298,0x78,0x18,Write,ACK
19.19077,1299,0x78,0x16,Write,ACK
19.190796,1299,0x78,0x10,Write,ACK
19.194833,1300,0x78,0x17,Write,ACK
19.194859,1300,0x78,0x10,Write,ACK
19.2009075,1301,0x78,0x17,Write,ACK
19.2009335,1301,0x78,0x18,Write,ACK
19.2010815,1302,0x78,0x16,Write,ACK
19.2011075,1302,0x78,0x18,Write,ACK
19.2012405,1303,0x78,0x17,Write,ACK
19.2012665,1303,0x78,0x20,Write,ACK
19.2167765,1304,0x78,0x16,Write,ACK
19.2168025,1304,0x78,0x1E,Write,ACK
19.2566385,1305,0x78,0x16,Write,ACK
19.2566645,1305,0x78,0x18,Write,ACK
19.2569245,1306,0x78,0x17,Write,ACK
19.2569505,1306,0x78,0x18,Write,ACK
19.2570745,1307,0x78,0x16,Write,ACK
19.2571005,1307,0x78,0x14,Write,ACK
19.257221,1308,0x78,0x17,Write,ACK
19.257247,1308,0x78,0x10,Write,ACK
19.2678285,1309,0x78,0x16,Write,ACK
19.267855,1309,0x78,0x10,Write,ACK
19.2865835,1310,0x78,0x16,Write,ACK
19.2866095,1310,0x78,0x14,Write,ACK
19.3870025,1311,0x78,0x16,Write,ACK
19.3870285,1311,0x78,0x10,Write,ACK
19.3998085,1312,0x78,0x17,Write,ACK
19.3998345,1312,0x78,0x18,Write,ACK
19.400918,1313,0x78,0x16,Write,ACK
19.400944,1313,0x78,0x18,Write,ACK
19.4051275,1314,0x78,0x17,Write,ACK
19.4051535,1314,0x78,0x20,Write,ACK
19.4165355,1315,0x78,0x16,Write,ACK
19.4165615,1315,0x78,0x20,Write,ACK
19.4166975,1316,0x78,0x16,Write,ACK
